,legalguilt,question,rate_punishment,rating,scenario,start,stop,subjguilt,uid
6242,true,18,83.0,88,21,2020-03-18 19:19:50,2020-03-18 19:20:22,true,A29V2XPA9H2NAN
6243,true,19,79.0,83,2,2020-03-18 19:19:50,2020-03-18 19:20:30,true,A29V2XPA9H2NAN
6244,true,20,80.0,84,13,2020-03-18 19:19:50,2020-03-18 19:20:37,true,A29V2XPA9H2NAN
6245,true,21,79.0,82,26,2020-03-18 19:19:50,2020-03-18 19:20:44,true,A29V2XPA9H2NAN
6246,true,22,69.0,83,12,2020-03-18 19:21:27,2020-03-18 19:21:42,true,A29V2XPA9H2NAN
6247,true,23,79.0,77,10,2020-03-18 19:21:27,2020-03-18 19:21:49,true,A29V2XPA9H2NAN
6248,true,24,58.0,72,27,2020-03-18 19:21:27,2020-03-18 19:21:57,true,A29V2XPA9H2NAN
6249,true,25,79.0,80,20,2020-03-18 19:21:27,2020-03-18 19:22:05,true,A29V2XPA9H2NAN
6250,true,26,71.0,77,9,2020-03-18 19:21:27,2020-03-18 19:22:20,true,A29V2XPA9H2NAN
6251,true,27,76.0,71,16,2020-03-18 19:21:27,2020-03-18 19:22:33,true,A29V2XPA9H2NAN
6252,true,0,67.0,16,1,2020-03-18 20:18:54,2020-03-18 20:19:01,false,wtftest
6253,false,1,39.0,16,30,2020-03-18 20:18:54,2020-03-18 20:19:06,true,wtftest
6254,true,2,56.0,15,24,2020-03-18 20:19:09,2020-03-18 20:19:14,true,wtftest
6255,true,0,85.0,88,25,2020-03-18 21:37:27,2020-03-18 21:37:40,true,A1XAC6638IP35C
6256,true,1,62.0,93,17,2020-03-18 21:37:27,2020-03-18 21:37:48,true,A1XAC6638IP35C
6257,true,2,82.0,78,14,2020-03-18 21:37:57,2020-03-18 21:38:07,true,A1XAC6638IP35C
6258,true,3,81.0,80,9,2020-03-18 21:37:57,2020-03-18 21:38:15,true,A1XAC6638IP35C
6259,true,4,77.0,71,29,2020-03-18 21:37:57,2020-03-18 21:38:25,true,A1XAC6638IP35C
6260,true,5,83.0,82,20,2020-03-18 21:37:57,2020-03-18 21:38:33,true,A1XAC6638IP35C
6261,true,6,80.0,79,5,2020-03-18 21:37:57,2020-03-18 21:38:41,true,A1XAC6638IP35C
6262,true,7,78.0,77,27,2020-03-18 21:38:49,2020-03-18 21:39:02,true,A1XAC6638IP35C
6263,false,8,86.0,82,3,2020-03-18 21:38:49,2020-03-18 21:39:11,true,A1XAC6638IP35C
6264,true,9,81.0,73,30,2020-03-18 21:38:49,2020-03-18 21:39:18,true,A1XAC6638IP35C
6265,true,10,87.0,73,8,2020-03-18 21:38:49,2020-03-18 21:39:27,true,A1XAC6638IP35C
6266,false,0,70.0,76,20,2020-03-18 21:43:18,2020-03-18 21:43:51,true,A1M8158Q3WJ7LP
6267,false,1,57.0,71,12,2020-03-18 21:43:18,2020-03-18 21:43:59,true,A1M8158Q3WJ7LP
6268,true,2,61.0,75,14,2020-03-18 21:44:13,2020-03-18 21:44:23,false,A1M8158Q3WJ7LP
6269,false,3,67.0,88,7,2020-03-18 21:44:13,2020-03-18 21:46:11,true,A1M8158Q3WJ7LP
6270,true,4,53.0,77,26,2020-03-18 21:44:13,2020-03-18 21:46:25,true,A1M8158Q3WJ7LP
6271,false,5,50.0,74,2,2020-03-18 21:44:13,2020-03-18 21:46:37,true,A1M8158Q3WJ7LP
6272,false,6,55.0,84,31,2020-03-18 21:44:13,2020-03-18 21:46:47,true,A1M8158Q3WJ7LP
6273,true,7,83.0,45,18,2020-03-18 21:47:50,2020-03-18 21:48:03,true,A1M8158Q3WJ7LP
6274,false,8,41.0,60,3,2020-03-18 21:47:50,2020-03-18 21:48:12,true,A1M8158Q3WJ7LP
6275,true,9,61.0,89,5,2020-03-18 21:47:50,2020-03-18 21:48:19,true,A1M8158Q3WJ7LP
6276,false,10,45.0,70,17,2020-03-18 21:47:50,2020-03-18 21:48:29,true,A1M8158Q3WJ7LP
6277,true,11,87.0,58,30,2020-03-18 21:48:39,2020-03-18 21:48:51,true,A1M8158Q3WJ7LP
6278,false,12,68.0,41,15,2020-03-18 21:48:39,2020-03-18 21:48:59,true,A1M8158Q3WJ7LP
6279,false,13,41.0,83,4,2020-03-18 21:48:39,2020-03-18 21:49:14,true,A1M8158Q3WJ7LP
6280,false,14,47.0,74,22,2020-03-18 21:48:39,2020-03-18 21:49:28,true,A1M8158Q3WJ7LP
6281,true,15,45.0,85,16,2020-03-18 21:48:39,2020-03-18 21:49:37,false,A1M8158Q3WJ7LP
6282,false,16,37.0,73,19,2020-03-18 21:48:39,2020-03-18 21:49:45,true,A1M8158Q3WJ7LP
6283,false,0,56.0,65,23,2020-03-18 22:01:13,2020-03-18 22:01:24,true,AKB4MS8S9BHU7
6284,false,1,58.0,78,21,2020-03-18 22:01:13,2020-03-18 22:01:33,false,AKB4MS8S9BHU7
6285,false,2,84.0,64,12,2020-03-18 22:02:13,2020-03-18 22:02:21,false,AKB4MS8S9BHU7
6286,true,3,57.0,74,18,2020-03-18 22:02:13,2020-03-18 22:02:30,true,AKB4MS8S9BHU7
6287,true,4,74.0,66,29,2020-03-18 22:02:13,2020-03-18 22:02:37,true,AKB4MS8S9BHU7
6288,false,5,79.0,56,30,2020-03-18 22:02:13,2020-03-18 22:02:46,false,AKB4MS8S9BHU7
6289,false,6,48.0,70,9,2020-03-18 22:02:13,2020-03-18 22:03:01,false,AKB4MS8S9BHU7
6290,false,7,79.0,58,7,2020-03-18 22:03:12,2020-03-18 22:03:20,false,AKB4MS8S9BHU7
6291,false,8,71.0,52,11,2020-03-18 22:03:12,2020-03-18 22:03:27,false,AKB4MS8S9BHU7
6292,false,9,76.0,82,15,2020-03-18 22:03:12,2020-03-18 22:03:34,false,AKB4MS8S9BHU7
6293,false,10,80.0,69,25,2020-03-18 22:03:12,2020-03-18 22:03:41,false,AKB4MS8S9BHU7
6294,true,0,99.0,60,22,2020-03-18 22:12:50,2020-03-18 22:13:56,true,A1T643M1P572AA
6295,true,1,84.0,99,12,2020-03-18 22:12:50,2020-03-18 22:14:11,true,A1T643M1P572AA
6296,true,2,66.0,88,14,2020-03-18 22:14:19,2020-03-18 22:14:39,true,A1T643M1P572AA
6297,true,3,45.0,100,20,2020-03-18 22:14:19,2020-03-18 22:15:09,true,A1T643M1P572AA
6298,true,4,99.0,100,26,2020-03-18 22:14:19,2020-03-18 22:15:28,true,A1T643M1P572AA
6299,true,5,98.0,98,15,2020-03-18 22:14:19,2020-03-18 22:15:47,true,A1T643M1P572AA
6300,false,6,70.0,0,11,2020-03-18 22:14:19,2020-03-18 22:16:03,false,A1T643M1P572AA
6301,true,7,35.0,100,10,2020-03-18 22:16:10,2020-03-18 22:16:23,true,A1T643M1P572AA
6302,true,8,32.0,19,30,2020-03-18 22:16:10,2020-03-18 22:16:48,true,A1T643M1P572AA
6303,true,9,99.0,99,19,2020-03-18 22:16:10,2020-03-18 22:17:15,true,A1T643M1P572AA
6304,true,10,98.0,98,18,2020-03-18 22:16:10,2020-03-18 22:17:26,true,A1T643M1P572AA
6305,true,11,99.0,99,25,2020-03-18 22:17:37,2020-03-18 22:22:15,true,A1T643M1P572AA
6306,true,0,63.0,51,21,2020-03-18 22:23:51,2020-03-18 22:24:41,true,AMI1LU94CNL2J
6307,false,1,81.0,63,30,2020-03-18 22:23:51,2020-03-18 22:25:02,false,AMI1LU94CNL2J
6308,false,12,13.0,0,8,2020-03-18 22:17:37,2020-03-18 22:26:40,false,A1T643M1P572AA
6309,false,2,38.0,45,3,2020-03-18 22:26:42,2020-03-18 22:28:36,false,AMI1LU94CNL2J
6310,true,3,89.0,75,19,2020-03-18 22:26:42,2020-03-18 22:30:31,true,AMI1LU94CNL2J
6311,true,13,97.0,98,29,2020-03-18 22:17:37,2020-03-18 22:31:52,true,A1T643M1P572AA
6312,false,14,59.0,13,7,2020-03-18 22:17:37,2020-03-18 22:32:12,false,A1T643M1P572AA
6313,false,0,33.0,49,19,2020-03-18 22:32:56,2020-03-18 22:33:12,false,A32JYGKHS11I6Q
6314,false,1,50.0,66,20,2020-03-18 22:32:56,2020-03-18 22:33:20,false,A32JYGKHS11I6Q
6315,false,2,43.0,64,31,2020-03-18 22:33:29,2020-03-18 22:33:51,false,A32JYGKHS11I6Q
6316,false,3,59.0,94,18,2020-03-18 22:33:29,2020-03-18 22:34:02,false,A32JYGKHS11I6Q
6317,false,4,56.0,51,24,2020-03-18 22:33:29,2020-03-18 22:34:17,false,A32JYGKHS11I6Q
6318,false,5,52.0,55,1,2020-03-18 22:33:29,2020-03-18 22:34:30,false,A32JYGKHS11I6Q
6319,false,6,77.0,84,25,2020-03-18 22:33:29,2020-03-18 22:34:38,false,A32JYGKHS11I6Q
6320,false,7,47.0,54,23,2020-03-18 22:34:59,2020-03-18 22:35:15,false,A32JYGKHS11I6Q
6321,false,4,52.0,36,14,2020-03-18 22:26:42,2020-03-18 22:35:18,false,AMI1LU94CNL2J
6322,false,8,62.0,75,14,2020-03-18 22:34:59,2020-03-18 22:35:22,false,A32JYGKHS11I6Q
6323,false,9,63.0,73,3,2020-03-18 22:34:59,2020-03-18 22:35:33,false,A32JYGKHS11I6Q
6324,false,10,59.0,62,2,2020-03-18 22:34:59,2020-03-18 22:35:46,false,A32JYGKHS11I6Q
6325,false,11,59.0,88,27,2020-03-18 22:36:02,2020-03-18 22:36:20,false,A32JYGKHS11I6Q
6326,false,12,66.0,69,15,2020-03-18 22:36:02,2020-03-18 22:36:29,false,A32JYGKHS11I6Q
6327,false,13,57.0,69,22,2020-03-18 22:36:02,2020-03-18 22:36:46,false,A32JYGKHS11I6Q
6328,false,14,65.0,70,21,2020-03-18 22:36:02,2020-03-18 22:36:59,false,A32JYGKHS11I6Q
6329,true,5,78.0,71,15,2020-03-18 22:26:42,2020-03-18 22:37:20,true,AMI1LU94CNL2J
6330,false,15,59.0,72,29,2020-03-18 22:36:02,2020-03-18 22:37:28,false,A32JYGKHS11I6Q
6331,false,16,61.0,65,12,2020-03-18 22:36:02,2020-03-18 22:37:46,false,A32JYGKHS11I6Q
6332,false,17,65.0,74,28,2020-03-18 22:37:54,2020-03-18 22:38:08,false,A32JYGKHS11I6Q
6333,true,6,63.0,45,5,2020-03-18 22:26:42,2020-03-18 22:38:28,true,AMI1LU94CNL2J
6334,false,18,75.0,89,8,2020-03-18 22:37:54,2020-03-18 22:38:26,false,A32JYGKHS11I6Q
6335,false,19,57.0,67,10,2020-03-18 22:37:54,2020-03-18 22:38:40,false,A32JYGKHS11I6Q
6336,false,20,56.0,64,4,2020-03-18 22:37:54,2020-03-18 22:38:50,false,A32JYGKHS11I6Q
6337,false,21,59.0,53,11,2020-03-18 22:37:54,2020-03-18 22:38:58,false,A32JYGKHS11I6Q
6338,true,7,81.0,45,12,2020-03-18 22:39:02,2020-03-18 22:39:49,true,AMI1LU94CNL2J
6339,true,15,98.0,75,23,2020-03-18 22:17:37,2020-03-18 22:40:20,true,A1T643M1P572AA
6340,false,8,52.0,43,26,2020-03-18 22:39:02,2020-03-18 22:42:01,false,AMI1LU94CNL2J
6341,false,16,15.0,2,3,2020-03-18 22:17:37,2020-03-18 22:42:26,false,A1T643M1P572AA
6342,true,17,88.0,60,28,2020-03-18 22:42:34,2020-03-18 22:42:52,true,A1T643M1P572AA
6343,true,18,25.0,61,9,2020-03-18 22:42:34,2020-03-18 22:43:05,true,A1T643M1P572AA
6344,false,19,58.0,12,17,2020-03-18 22:42:34,2020-03-18 22:43:33,false,A1T643M1P572AA
6345,true,20,94.0,20,16,2020-03-18 22:42:34,2020-03-18 22:45:09,true,A1T643M1P572AA
6346,true,9,48.0,28,2,2020-03-18 22:39:02,2020-03-18 22:45:22,true,AMI1LU94CNL2J
6347,false,21,81.0,15,27,2020-03-18 22:42:34,2020-03-18 22:45:30,false,A1T643M1P572AA
6348,true,22,35.0,97,5,2020-03-18 22:45:44,2020-03-18 22:45:59,true,A1T643M1P572AA
6349,true,23,12.0,59,21,2020-03-18 22:45:44,2020-03-18 22:46:51,true,A1T643M1P572AA
6350,true,24,53.0,72,1,2020-03-18 22:45:44,2020-03-18 22:47:09,true,A1T643M1P572AA
6351,false,25,53.0,4,4,2020-03-18 22:45:44,2020-03-18 22:48:35,false,A1T643M1P572AA
6352,true,10,62.0,41,9,2020-03-18 22:39:02,2020-03-18 22:48:52,true,AMI1LU94CNL2J
6353,false,26,100.0,8,31,2020-03-18 22:45:44,2020-03-18 22:49:10,false,A1T643M1P572AA
6354,true,27,78.0,65,24,2020-03-18 22:45:44,2020-03-18 22:49:34,true,A1T643M1P572AA
6355,true,11,79.0,64,22,2020-03-18 22:49:04,2020-03-18 22:49:47,true,AMI1LU94CNL2J
6356,false,28,12.0,0,6,2020-03-18 22:49:43,2020-03-18 22:50:08,false,A1T643M1P572AA
6357,true,12,59.0,36,20,2020-03-18 22:49:04,2020-03-18 22:50:17,true,AMI1LU94CNL2J
6358,false,29,67.0,6,13,2020-03-18 22:49:43,2020-03-18 22:50:24,false,A1T643M1P572AA
6359,false,30,19.0,1,2,2020-03-18 22:49:43,2020-03-18 22:50:47,false,A1T643M1P572AA
6360,true,13,68.0,44,1,2020-03-18 22:49:04,2020-03-18 22:51:58,true,AMI1LU94CNL2J
6361,true,14,79.0,49,31,2020-03-18 22:49:04,2020-03-18 22:52:53,true,AMI1LU94CNL2J
6362,true,15,66.0,45,23,2020-03-18 22:49:04,2020-03-18 22:53:36,true,AMI1LU94CNL2J
6363,true,16,57.0,44,6,2020-03-18 22:49:04,2020-03-18 22:54:05,true,AMI1LU94CNL2J
6364,true,17,69.0,41,29,2020-03-18 22:54:43,2020-03-18 22:54:51,true,AMI1LU94CNL2J
6365,true,18,43.0,30,11,2020-03-18 22:54:43,2020-03-18 22:54:58,true,AMI1LU94CNL2J
6366,true,19,76.0,49,18,2020-03-18 22:54:43,2020-03-18 22:55:42,true,AMI1LU94CNL2J
6367,true,20,64.0,31,7,2020-03-18 22:54:43,2020-03-18 22:56:37,true,AMI1LU94CNL2J
6368,true,21,53.0,29,16,2020-03-18 22:54:43,2020-03-18 22:57:13,true,AMI1LU94CNL2J
6369,true,22,56.0,33,8,2020-03-18 22:57:30,2020-03-18 22:57:50,true,AMI1LU94CNL2J
6370,false,23,79.0,58,17,2020-03-18 22:57:30,2020-03-18 22:57:58,true,AMI1LU94CNL2J
6371,true,24,60.0,43,28,2020-03-18 22:57:30,2020-03-18 22:58:06,true,AMI1LU94CNL2J
6372,true,25,68.0,49,4,2020-03-18 22:57:30,2020-03-18 22:58:33,true,AMI1LU94CNL2J
6373,true,26,58.0,42,10,2020-03-18 22:57:30,2020-03-18 23:01:23,true,AMI1LU94CNL2J
6374,true,0,72.0,70,15,2020-03-18 23:01:24,2020-03-18 23:01:50,true,A3QOMMIZTW0XF1
6375,false,1,48.0,61,25,2020-03-18 23:01:24,2020-03-18 23:01:56,true,A3QOMMIZTW0XF1
6376,true,27,61.0,37,25,2020-03-18 22:57:30,2020-03-18 23:02:01,true,AMI1LU94CNL2J
6377,true,2,41.0,48,6,2020-03-18 23:02:05,2020-03-18 23:02:09,true,A3QOMMIZTW0XF1
6378,false,3,36.0,56,24,2020-03-18 23:02:05,2020-03-18 23:02:15,true,A3QOMMIZTW0XF1
6379,true,4,53.0,33,13,2020-03-18 23:02:05,2020-03-18 23:02:20,false,A3QOMMIZTW0XF1
6380,false,5,47.0,55,16,2020-03-18 23:02:05,2020-03-18 23:02:27,false,A3QOMMIZTW0XF1
6381,true,6,55.0,55,30,2020-03-18 23:02:05,2020-03-18 23:02:31,true,A3QOMMIZTW0XF1
6382,true,0,53.0,68,12,2020-03-18 23:10:03,2020-03-18 23:10:39,true,A12O9P1OTMJOPW
6383,false,1,68.0,49,27,2020-03-18 23:10:03,2020-03-18 23:11:24,false,A12O9P1OTMJOPW
6384,true,2,86.0,45,30,2020-03-18 23:11:40,2020-03-18 23:12:34,true,A12O9P1OTMJOPW
6385,true,3,45.0,86,21,2020-03-18 23:11:40,2020-03-18 23:13:08,true,A12O9P1OTMJOPW
6386,false,4,59.0,27,19,2020-03-18 23:11:40,2020-03-18 23:13:50,false,A12O9P1OTMJOPW
6387,true,5,86.0,34,23,2020-03-18 23:11:40,2020-03-18 23:15:07,true,A12O9P1OTMJOPW
6388,false,0,100.0,15,13,2020-03-18 23:12:33,2020-03-18 23:13:11,false,A2G7DTL156PTKA
6389,true,6,47.0,40,1,2020-03-18 23:11:40,2020-03-18 23:15:41,true,A12O9P1OTMJOPW
6390,false,1,99.0,10,22,2020-03-18 23:12:33,2020-03-18 23:13:32,false,A2G7DTL156PTKA
6391,false,7,84.0,14,18,2020-03-18 23:15:55,2020-03-18 23:16:42,false,A12O9P1OTMJOPW
6392,false,2,89.0,6,26,2020-03-18 23:13:49,2020-03-18 23:14:32,false,A2G7DTL156PTKA
6393,false,3,95.0,45,15,2020-03-18 23:13:49,2020-03-18 23:14:46,false,A2G7DTL156PTKA
6394,false,8,26.0,9,7,2020-03-18 23:15:55,2020-03-18 23:17:22,false,A12O9P1OTMJOPW
6395,false,4,100.0,65,31,2020-03-18 23:13:49,2020-03-18 23:15:23,true,A2G7DTL156PTKA
6396,false,5,75.0,64,21,2020-03-18 23:13:49,2020-03-18 23:15:56,true,A2G7DTL156PTKA
6397,true,9,25.0,40,2,2020-03-18 23:15:55,2020-03-18 23:18:15,true,A12O9P1OTMJOPW
6398,true,6,100.0,100,17,2020-03-18 23:13:49,2020-03-18 23:16:18,true,A2G7DTL156PTKA
6399,false,10,19.0,9,20,2020-03-18 23:15:55,2020-03-18 23:19:01,false,A12O9P1OTMJOPW
6400,false,7,99.0,46,23,2020-03-18 23:16:41,2020-03-18 23:17:03,true,A2G7DTL156PTKA
6401,false,11,52.0,17,22,2020-03-18 23:19:11,2020-03-18 23:19:49,false,A12O9P1OTMJOPW
6402,true,12,15.0,38,3,2020-03-18 23:19:11,2020-03-18 23:20:12,true,A12O9P1OTMJOPW
6403,true,8,45.0,85,6,2020-03-18 23:16:41,2020-03-18 23:18:08,true,A2G7DTL156PTKA
6404,true,13,64.0,82,13,2020-03-18 23:19:11,2020-03-18 23:20:38,true,A12O9P1OTMJOPW
6405,false,9,67.0,5,11,2020-03-18 23:16:41,2020-03-18 23:18:31,false,A2G7DTL156PTKA
6406,true,14,28.0,68,8,2020-03-18 23:19:11,2020-03-18 23:21:17,true,A12O9P1OTMJOPW
6407,false,10,93.0,46,18,2020-03-18 23:16:41,2020-03-18 23:19:03,true,A2G7DTL156PTKA
6408,false,15,27.0,15,11,2020-03-18 23:19:11,2020-03-18 23:21:44,false,A12O9P1OTMJOPW
6409,false,11,86.0,6,19,2020-03-18 23:19:32,2020-03-18 23:19:50,false,A2G7DTL156PTKA
6410,false,12,66.0,69,10,2020-03-18 23:19:32,2020-03-18 23:20:11,true,A2G7DTL156PTKA
6411,true,16,92.0,49,31,2020-03-18 23:19:11,2020-03-18 23:22:31,true,A12O9P1OTMJOPW
6412,false,13,100.0,2,27,2020-03-18 23:19:32,2020-03-18 23:20:32,false,A2G7DTL156PTKA
6413,false,14,68.0,5,9,2020-03-18 23:19:32,2020-03-18 23:20:41,false,A2G7DTL156PTKA
6414,false,17,63.0,16,16,2020-03-18 23:22:39,2020-03-18 23:23:12,false,A12O9P1OTMJOPW
6415,false,18,72.0,6,25,2020-03-18 23:22:39,2020-03-18 23:23:38,false,A12O9P1OTMJOPW
6416,true,15,97.0,66,30,2020-03-18 23:19:32,2020-03-18 23:21:27,true,A2G7DTL156PTKA
6417,false,19,27.0,37,4,2020-03-18 23:22:39,2020-03-18 23:24:34,false,A12O9P1OTMJOPW
6418,true,20,7.0,62,6,2020-03-18 23:22:39,2020-03-18 23:25:10,true,A12O9P1OTMJOPW
6419,true,21,76.0,75,28,2020-03-18 23:22:39,2020-03-18 23:25:33,true,A12O9P1OTMJOPW
6420,true,22,40.0,79,17,2020-03-18 23:25:39,2020-03-18 23:26:10,true,A12O9P1OTMJOPW
6421,false,23,48.0,13,14,2020-03-18 23:25:39,2020-03-18 23:26:35,false,A12O9P1OTMJOPW
6422,false,24,72.0,6,29,2020-03-18 23:25:39,2020-03-18 23:26:49,false,A12O9P1OTMJOPW
6423,true,25,24.0,82,9,2020-03-18 23:25:39,2020-03-18 23:27:07,true,A12O9P1OTMJOPW
6424,true,26,61.0,51,15,2020-03-18 23:25:39,2020-03-18 23:27:40,true,A12O9P1OTMJOPW
6425,true,27,52.0,50,10,2020-03-18 23:25:39,2020-03-18 23:28:13,true,A12O9P1OTMJOPW
6426,false,28,41.0,43,24,2020-03-18 23:28:33,2020-03-18 23:29:20,false,A12O9P1OTMJOPW
6427,true,29,64.0,19,26,2020-03-18 23:28:33,2020-03-18 23:29:35,true,A12O9P1OTMJOPW
6428,false,30,23.0,21,5,2020-03-18 23:28:33,2020-03-18 23:29:54,false,A12O9P1OTMJOPW
6429,false,0,77.0,39,16,2020-03-19 00:01:53,2020-03-19 00:02:53,false,A37JSOJH9695SM
6430,true,1,93.0,71,15,2020-03-19 00:01:53,2020-03-19 00:03:23,true,A37JSOJH9695SM
6431,true,2,85.0,60,13,2020-03-19 00:04:05,2020-03-19 00:04:55,true,A37JSOJH9695SM
6432,true,3,100.0,56,18,2020-03-19 00:04:05,2020-03-19 00:05:19,true,A37JSOJH9695SM
6433,true,4,100.0,98,28,2020-03-19 00:04:05,2020-03-19 00:05:36,true,A37JSOJH9695SM
6434,false,5,68.0,11,30,2020-03-19 00:04:05,2020-03-19 00:05:55,false,A37JSOJH9695SM
6435,true,6,85.0,98,12,2020-03-19 00:04:05,2020-03-19 00:06:06,true,A37JSOJH9695SM
6436,true,7,95.0,67,4,2020-03-19 00:06:17,2020-03-19 00:07:02,true,A37JSOJH9695SM
6437,false,8,58.0,19,7,2020-03-19 00:06:17,2020-03-19 00:07:19,false,A37JSOJH9695SM
6438,false,9,87.0,38,9,2020-03-19 00:06:17,2020-03-19 00:07:42,false,A37JSOJH9695SM
6439,false,10,29.0,17,5,2020-03-19 00:06:17,2020-03-19 00:07:55,false,A37JSOJH9695SM
6440,false,0,16.0,19,19,2020-03-19 00:07:49,2020-03-19 00:08:13,false,A3SL5QRF7MX2P1
6441,false,1,10.0,51,3,2020-03-19 00:07:49,2020-03-19 00:09:02,true,A3SL5QRF7MX2P1
6442,false,11,62.0,23,11,2020-03-19 00:08:06,2020-03-19 00:09:02,false,A37JSOJH9695SM
6443,true,12,100.0,100,31,2020-03-19 00:08:06,2020-03-19 00:09:16,true,A37JSOJH9695SM
6444,false,13,61.0,6,21,2020-03-19 00:08:06,2020-03-19 00:09:35,false,A37JSOJH9695SM
6445,true,14,91.0,83,19,2020-03-19 00:08:06,2020-03-19 00:09:47,true,A37JSOJH9695SM
6446,false,2,6.0,7,5,2020-03-19 00:09:20,2020-03-19 00:10:03,false,A3SL5QRF7MX2P1
6447,false,15,57.0,42,10,2020-03-19 00:08:06,2020-03-19 00:10:07,false,A37JSOJH9695SM
6448,false,3,24.0,7,21,2020-03-19 00:09:20,2020-03-19 00:13:00,true,A3SL5QRF7MX2P1
6449,false,4,28.0,20,10,2020-03-19 00:09:20,2020-03-19 00:13:15,true,A3SL5QRF7MX2P1
6450,false,5,30.0,10,18,2020-03-19 00:09:20,2020-03-19 00:14:53,true,A3SL5QRF7MX2P1
6451,false,6,12.0,21,11,2020-03-19 00:09:20,2020-03-19 00:15:31,true,A3SL5QRF7MX2P1
6452,false,7,74.0,27,22,2020-03-19 00:15:40,2020-03-19 00:16:22,true,A3SL5QRF7MX2P1
6453,false,8,74.0,19,28,2020-03-19 00:15:40,2020-03-19 00:16:44,true,A3SL5QRF7MX2P1
6454,false,9,69.0,1,15,2020-03-19 00:15:40,2020-03-19 00:17:09,false,A3SL5QRF7MX2P1
6455,false,10,84.0,2,25,2020-03-19 00:15:40,2020-03-19 00:17:23,false,A3SL5QRF7MX2P1
6456,false,11,35.0,21,4,2020-03-19 00:17:29,2020-03-19 00:17:47,true,A3SL5QRF7MX2P1
6457,false,12,64.0,39,27,2020-03-19 00:17:29,2020-03-19 00:18:19,true,A3SL5QRF7MX2P1
6458,true,13,43.0,52,9,2020-03-19 00:17:29,2020-03-19 00:18:34,true,A3SL5QRF7MX2P1
6459,false,14,90.0,8,29,2020-03-19 00:17:29,2020-03-19 00:19:05,true,A3SL5QRF7MX2P1
6460,true,15,42.0,85,7,2020-03-19 00:17:29,2020-03-19 00:19:29,true,A3SL5QRF7MX2P1
6461,false,16,22.0,9,2,2020-03-19 00:17:29,2020-03-19 00:20:30,false,A3SL5QRF7MX2P1
6462,true,17,69.0,44,31,2020-03-19 00:20:37,2020-03-19 00:21:17,true,A3SL5QRF7MX2P1
6463,false,18,19.0,6,1,2020-03-19 00:20:37,2020-03-19 00:21:45,false,A3SL5QRF7MX2P1
6464,false,19,20.0,9,20,2020-03-19 00:20:37,2020-03-19 00:22:12,false,A3SL5QRF7MX2P1
6465,false,20,55.0,5,13,2020-03-19 00:20:37,2020-03-19 00:22:27,false,A3SL5QRF7MX2P1
6466,true,21,28.0,44,6,2020-03-19 00:20:37,2020-03-19 00:22:48,true,A3SL5QRF7MX2P1
6467,false,22,57.0,20,24,2020-03-19 00:22:59,2020-03-19 00:23:25,true,A3SL5QRF7MX2P1
6468,false,23,36.0,6,8,2020-03-19 00:22:59,2020-03-19 00:23:40,false,A3SL5QRF7MX2P1
6469,true,24,38.0,34,12,2020-03-19 00:22:59,2020-03-19 00:23:53,true,A3SL5QRF7MX2P1
6470,true,25,61.0,42,26,2020-03-19 00:22:59,2020-03-19 00:24:16,true,A3SL5QRF7MX2P1
6471,false,26,41.0,25,17,2020-03-19 00:22:59,2020-03-19 00:24:43,false,A3SL5QRF7MX2P1
6472,true,27,43.0,69,14,2020-03-19 00:22:59,2020-03-19 00:24:57,true,A3SL5QRF7MX2P1
6473,false,28,75.0,48,23,2020-03-19 00:25:08,2020-03-19 00:25:27,true,A3SL5QRF7MX2P1
6474,false,29,54.0,23,16,2020-03-19 00:25:08,2020-03-19 00:25:47,true,A3SL5QRF7MX2P1
6475,false,30,80.0,43,30,2020-03-19 00:25:08,2020-03-19 00:26:08,true,A3SL5QRF7MX2P1
6476,false,0,90.0,6,12,2020-03-19 00:40:20,2020-03-19 00:41:01,true,A363NKR14886XG
6477,true,1,35.0,65,20,2020-03-19 00:40:20,2020-03-19 00:41:43,true,A363NKR14886XG
6478,true,2,33.0,26,7,2020-03-19 00:42:02,2020-03-19 00:42:52,true,A363NKR14886XG
6479,false,3,10.0,3,3,2020-03-19 00:42:02,2020-03-19 00:43:36,false,A363NKR14886XG
6480,true,4,95.0,94,1,2020-03-19 00:42:02,2020-03-19 00:44:02,true,A363NKR14886XG
6481,false,5,58.0,11,14,2020-03-19 00:42:02,2020-03-19 00:44:34,false,A363NKR14886XG
6482,false,6,8.0,3,5,2020-03-19 00:42:02,2020-03-19 00:45:00,false,A363NKR14886XG
6483,false,7,95.0,7,31,2020-03-19 00:45:13,2020-03-19 00:47:01,false,A363NKR14886XG
6484,false,8,94.0,0,23,2020-03-19 00:45:13,2020-03-19 00:47:38,false,A363NKR14886XG
6485,true,9,87.0,16,16,2020-03-19 00:45:13,2020-03-19 00:48:08,true,A363NKR14886XG
6486,true,10,99.0,85,13,2020-03-19 00:45:13,2020-03-19 00:48:35,true,A363NKR14886XG
6487,false,11,99.0,32,19,2020-03-19 00:48:56,2020-03-19 00:49:41,true,A363NKR14886XG
6488,false,12,99.0,15,15,2020-03-19 00:48:56,2020-03-19 00:50:17,true,A363NKR14886XG
6489,true,13,99.0,96,22,2020-03-19 00:48:56,2020-03-19 00:50:39,true,A363NKR14886XG
